id|congresista_id|tipo_investigacion_id|descripcion|activo|usercreated|usermodifed|created_at|updated_at
141|361|3|"Fue condenado el 01 de septiembre de 2001 a 4 años y 5 meses de cárcel. Fue capturado el ex congresista antiqueño Manuel Darío Ávila por determinación de la Sala Penal de la Corte Suprema de Justicia, que sospecha de sus presuntos vínculos con el Bloque Élmer Cárdenas de las Autodefensas.

http://www.elespectador.com/noticias/judicial/articulo-226640-parapolitica-capturan-ex-congresista-manuel-avila
Visto: enero 24/13"|TRUE|NA|NA|2010-09-28T20:14:51Z|2013-01-24T21:12:10Z
331|8708|72|El Consejo de Estado declaró nula su elección como representante a la Cámara por las comunidades afrodescendientes por no cumplir con los requisitos necesarios para postularse por las comunidades afro, como pertenecer a una de las comunidades y ser avalada por una de sus organizaciones.|TRUE|NA|NA|2016-12-12T20:12:36Z|2016-12-12T20:12:36Z
185|414|42|"El Consejo de Estado consideró que el representante Canossa incurrió en quebranto del régimen de conflicto de intereses previsto en el numeral 1 del artículo 183 de la Constitución Política, causal de pérdida de investidura.

Consejo de Estado. Sala Plena de lo Contencioso Administrativo. Consejero Ponente Nicolás Pájaro Peñaranda. 14 de mayo de 2002. Radicación N° 11001 - 03 - 15 - 000 - 2001 - 0211 - 01 (PI 031)
Visto: enero 24/13"|TRUE|NA|NA|2011-09-15T21:05:51Z|2019-05-30T19:25:42Z
109|2488|3|"Condenado a 8 años y 3 meses de cárcel por la Corte Suprema de Justicia (01AGO11). Había sido detenido por orden de la Sala Penal de la CSJ (30JUL11). Fue acusado de financiar, conformar y participar en grupos armados ilegales. Renunció al fuero para ser juzgado por la Fiscalía (11NOV06) y no por la Corte Suprema de Justicia. El 19 de junio de 2008, Merlano fue absuelto en primera instancia y puesto en libertad, porque según el juez Tercero Penal Especializado de Bogotá, no había pruebas suficientes que demostraran la concreción de una alianza entre el dirigente y paramilitares.

http://www.elespectador.com/noticias/judicial/articulo-288713-parapolitica-jairo-merlano-pagara-ocho-anos-de-prision
Visto: enero 30/13"|TRUE|NA|NA|2010-04-20T18:34:42Z|2013-01-30T15:16:53Z
97|904|3|"La Procuraduría General de la Nación le abrió pliego de cargos por sus presuntos vínculos con grupos paramilitares 27AGO12). Condenado a 9 años de prisión (27JUL11) por nexos con el Bloque Élmer Cárdenas de las Autodefensas. Había sido DETENIDO (31AGO09) por el proceso de la PARAPOLÍTICA e INVESTIGADO dentro del proceso de la ELENOPOLÍTICA y la PARAPOLÍTICA(05MAR09). Renunció a la curul (22SEPT09).

http://www.elespectador.com/noticias/judicial/articulo-370336-pliego-de-cargos-contra-dos-excongresistas-chocoanos-parapolitic
Visto: enero 30713

http://www.elespectador.com/noticias/judicial/articulo-287487-9-anos-de-carcel-excongresistas-odin-sanchez-y-edgar-e-torres
Visto: enero 30/13"|TRUE|NA|NA|2010-02-22T21:14:03Z|2013-01-30T16:25:05Z
75|482|25|"La Corte Suprema decidió cerrar la investigación por falta de pruebas (10FEB10). Fue llamado a indagatoria por la Corte Suprema de Justicia dentro del proceso de la PARAPOLITICA. En INVESTIGACIÓN PRELIMINAR por irregularidades en contratación mientras fue representante a la Cámara (22JUL09).

http://www.eltiempo.com/archivo/documento/CMS-7164608
Visto: enero 31/13
"|TRUE|NA|NA|2010-02-17T21:36:29Z|2013-01-31T16:41:20Z
183|1226|2|"La Procuraduría pidió su absolución (19MAR13). Llamado a juicio (25ABR12). Fuad Rapag fue detenido por orden de la Corte Suprema de Justicia (30AGO11), que lo investiga por tener vínculos con el Bloque Calima de las autodefensas. 


http://www.elespectador.com/noticias/judicial/articulo-411093-procuraduria-pidio-absolver-al-excongresista-fuad-rapag-proceso
Tomado: marzo 19/13
http://www.elespectador.com/noticias/judicial/articulo-341254-juicio-el-senador-fuad-rapag-parapolitica
Visto: enero 24/13
http://www.elespectador.com/noticias/judicial/articulo-295699-parapolitica-capturado-congresista-fuad-rapag
Visto: enero 24/13"|TRUE|NA|NA|2011-08-31T12:34:10Z|2013-03-19T18:46:35Z
191|670|14|"En 1997 fue condenado en primera instancia por el Juzgado Cuarto Penal del Circuito de Tunja a la pena principal de dos años de prisión y multa de $10.000.000 como autor del delito de peculado. En 1998, fue condenado en segunda instancia por la Sala Penal del Tribunal Superior del Distrito Judicial de Tunja a la pena principal de un año de prisión y a la interdicción de funciones públicas por el mismo periodo por el delito de prevaricato por extensión. La Corte Suprema de Justicia no casó la sentencia de segunda instancia y el Señor López Nieto renunció a la curul y se declaró su falta absoluta.
www.dmsjuridica.com/.../15242(23-07-01).doc
Visto: enero 24/13"|TRUE|NA|NA|2011-09-22T17:28:41Z|2013-01-24T20:10:40Z
219|2044|2|"Por orden de la Corte Suprema de Justicia, agentes del CTI capturaron en (12JUL12) al representante a la Cámara por el Chocó, Carlos Alberto Escobar Córdoba por sus presuntos vínculos con grupos paramilitares. 

http://www.elespectador.com/noticias/judicial/articulo-359287-capturado-excongresista-carlos-alberto-escobar-parapolitica
Visto: enero 24 de 2013."|TRUE|NA|NA|2012-07-12T16:42:27Z|2013-01-24T16:27:01Z
215|196|86|"El 26 de mayo de 2012 falleció el congresista Felipe Fabián Orozco Vivas, debido a un cáncer hepático.
http://www.elliberal.com.co/liberal/politica/111028-fallecio-el-representante-a-la-camara-felipe-fabian-orozco-vivas
Visto: enero 24/13"|TRUE|NA|NA|2012-05-28T15:47:22Z|2013-01-24T19:44:01Z
190|648|42|"El Consejo de Estado determinó que el Representante a la Cámara infringió el régimen de conflicto de interés durante el cuatrienio 1994 - 1998 desde el momento en que intervino en el trámite de los Proyectos de ley que se convirtieron en el Estatuto Anticorrupción, (Ley 190 de 1995) y, Extinción de Dominio (Ley 333 de 1996), por tanto se configura la causal de pérdida de investidura consagrada en el numeral 1o. del artículo 183 de la Carta Política.  De otra parte acusa el accionante que el Representante, engañó a la Administración de Justicia, al utilizar, encontrándose bajo medida de aseguramiento consistente en detención domiciliaria, un permiso para examen médico para dirigirse a la Cámara de Representantes y tomar posesión de la curul para la cual fue elegido.  Conducta que a juicio de la Sala puede estar tipificada en algún delito contra la Administración de Justicia o por lo menos configurar violación al Código Disciplinario Único y por lo tanto habrá de ponerse en conocimiento de la Fiscalía General y de la Procuraduría General de la Nación. 
Sentencia nº AC5878 de Consejo de Estado, 7 de Julio de 1998 ...
consejo-estado.vlex.com.co/vid/-355914646
Visto: enero 24/12"|TRUE|NA|NA|2011-09-22T15:08:35Z|2013-01-24T20:11:37Z
188|432|12|"En sentencia del 5 de junio de 2001 el Consejo de Estado le declaró la pérdida de investidura, al probarse que el senador había sido condenado por la comisión de un delito en USA, lo cual inhabilita para desempeñar cargos de elección.


http://institucionesconstitucionales.blogspot.com/2006/03/del-cielo-al-infierno-la-prdida-de_08.html
Visto: enero 24/13"|TRUE|NA|NA|2011-09-21T18:14:43Z|2019-05-30T18:51:24Z
187|894|55|"El Consejo de Estado determinó la muerte política al representante a la Cámara por Bogotá, Luis Enrique Salas porque le exigía grandes sumas de dinero a  un grupo de personas con la excusa de ser una contribución a su iglesia de la cual era pastor. (20SEPT11).

Visto: enero 23 de 2013."|TRUE|NA|NA|2011-09-21T14:59:54Z|2019-05-30T20:09:01Z
295|569|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEP12).

http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13"|TRUE|NA|NA|2013-12-03T19:46:06Z|2013-12-03T19:46:06Z
192|663|3|"Por nexos con grupos armados ilegales ejerciendo como gobernador del Guaviare, la Corte Suprema de Justicia  lo condenó a 90 meses de prisión y 6.500 salarios mínimos legales mensuales de multa, más las accesorias de inhabilitación para el ejercicio de derechos y funciones públicas por lapso igual al de la privación de libertad. (20OCT09).

http://www.derechos.org/nizkor/colombia/doc/cadavid.html
Visto: enero 24/13"|TRUE|NA|NA|2011-09-23T15:50:27Z|2013-01-24T20:08:23Z
194|359|79|"La Sala Penal de la Corte Suprema de Justicia condenó a ocho años de prisión al ex congresista vallecaucano Teodolindo Avendaño, señalado de haber incurrido en los delitos de cohecho propio y enriquecimiento ilícito, al ausentarse para dar vía libre a la reelección presidencial en el 2004. (03JUN09). Fue dejado en libertad al haber cumplido las tres cuartas partes de la pena (27SEPT11).

El juzgado noveno de conocimiento decidió absolverlo en el proceso que se le adelanta por los delitos de fraude y falsedad en documento público (05SEP13). Está investigado por los delitos de de fraude procesal y falsedad en documento público.

http://elespectador.com/noticias/judicial/articulo-302167-corte-definira-suerte-de-proceso-contra-de-teodolindo-avendano
Visto: enero 24/13

http://www.elespectador.com/noticias/judicial/no-soy-el-bandido-me-han-querido-catalogar-teodolindo-a-articulo-444607
Tomado: septiembre 06/13"|TRUE|NA|NA|2011-09-27T21:42:41Z|2013-09-06T14:26:40Z
199|940|82|El Juzgado Segundo Penal del Circuito de Valledupar, luego de cumplir con todos los ritos, el 9 de junio de 2006, dictó sentencia de primera instancia en la que condenó a Mauro Antonio Tapias Delgado a las penas principales de 50 meses de prisión, multa de 20 salarios mínimos legales mensuales vigentes y a la inhabilidad para el ejercicio de derechos y funciones públicas por el mismo término de la sanción privativa de la libertad, como autor de la conducta punible de violación del régimen legal o constitucional de inhabilidades e incompatibilidades.|TRUE|NA|NA|2011-10-13T19:02:00Z|2011-10-13T19:02:00Z
171|208|70|"La Corte Suprema de Justicia lo condenó a 10 años de prisión (05SEP12). Llamado a juicio (13OCT11). Fue detenido (02JUN11) por orden de la Corte Suprema de Justicia. La CSJ había llamado a indagatoria al excongresista José Gerardo Piamba, (05MAY11) presuntamente vinculado a la estafa de la que fueron víctimas varias familias que invirtieron en un proyecto de urbanización en Popayán, Cauca.

http://www.elespectador.com/noticias/judicial/articulo-372692-estafa-condenan-10-anos-excongresista-gerardo-piamba
Visto: enero 24/13

http://www.elespectador.com/noticias/judicial/articulo-274465-estafador-capturan-excongresista-jose-gerardo-piamba
Visto: enero 24/13"|TRUE|NA|NA|2011-05-05T14:18:20Z|2013-01-24T20:45:22Z
161|99|58|"La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 24/13

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13"|TRUE|NA|NA|2011-03-14T15:43:34Z|2013-01-24T20:56:08Z
202|860|78|Para el Consejo de Estado el Representante gestionó el trámite de vinculación de personal recomendado suyo ante la ESAP y por consiguiente incurrió en la causal de violación del régimen de incompatibilidades contemplado en el artículo 183 de la Constitución Nacional.  (17JUL01).|TRUE|NA|NA|2011-10-25T21:15:34Z|2019-05-30T18:52:57Z
197|915|55|"Condenado como determinador de los delitos de peculado por apropiación y contrato sin cumplimiento de requisitos legales, en concurso, a la pena principal de ocho (8) años más cuatro (4) meses de prisión, a multa por valor de veinte millones seiscientos tres mil cuarenta pesos ($20.603.040), a interdicción de los derechos de elegir, ser elegido, y ejercer cualquier otro derecho político por igual lapso que la pena de prisión; y a pagar indemnización de perjuicios a favor de la Cámara de Representantes por valor de dieciocho millones de pesos ($18.000.000). (08AGO01).


Visto: enero 24/13"|TRUE|NA|NA|2011-10-12T22:25:31Z|2019-05-30T18:58:50Z
198|913|12|"(21MAY02) El señor Miguel Ángel Santos Galvis ejerció autoridad política, civil y administrativa en el respectivo Municipio, en el período comprendido entre el 1º de enero de 1995 y el 31 de diciembre de 1997, esto es dentro de los doce meses anteriores a la fecha en que se llevaron a cabo las elecciones (8 de marzo de 1998), en las que resultó elegido el Representante a la Cámara Gerardo Tamayo Tamayo por la Circunscripción electoral de Santander.  Debido a los anteriores hechos, el demandado para la fecha en que se realizaron las mencionadas elecciones, estaba incurso en la causal segunda de inhabilidad establecida en el artículo 179 de la Constitución Política, por lo que se impone decretar la pérdida de su investidura de Representante a la Cámara, de conformidad con el numeral 1º del artículo 183 de la Carta.


Visto: enero 24/13"|TRUE|NA|NA|2011-10-13T16:53:40Z|2019-05-30T19:26:25Z
136|864|55|"La Sala Penal de la Corte Suprema de Justicia absolvió al ex representante a la Cámara por Tolima Lorenzo Rivera Hernández, que era procesado desde hace cuatro años por peculado por apropiación. (20SEPT10)

La investigación estaba relacionada con la compra de 131 tiquetes a la empresa Subatours entre 1989 y 1994, cuyos destinos, supuestamente habían sido cambiado irregularmente por parte del dirigente.

Fue detenido el 11 de marzo de 2008  pues la Corte Suprema de Justicia profirió medida de aseguramiento de detención preventiva sin beneficio de excarcelación contra el ex representante a la Cámara por el departamento del Tolima, Lorenzo Rivera Hernández, como probable autor del delito de peculado por apropiación.

Perdió su investidura por el delito de peculado por apropiación, (30JUL02).


Visto: enero 24/13"|TRUE|NA|NA|2010-09-20T17:05:50Z|2019-05-30T19:30:32Z
200|27|111|"La Sala Penal de la Corte Suprema de Justicia abrió investigación preliminar contra el actual presidente del Congreso, Juan Manuel Corzo, por su presunta responsabilidad en un caso de tráfico de influencias.
El senador conservador será investigado por su presunta presión para en el nombramiento y toma de decisiones de la Corporación Autónoma Regional, CAR, Corponor de Norte de Santander.

http://elespectador.com/noticias/judicial/articulo-306354-abren-investigacion-preliminar-contra-presidente-del-congreso
Visto: enero 24/13

La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
"|TRUE|NA|NA|2011-10-19T20:10:02Z|2013-09-16T21:28:58Z
297|781|96|"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12).
http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13"|TRUE|NA|NA|2013-12-03T19:47:51Z|2013-12-03T19:47:51Z
173|2231|76|"La Procuraduría General de la Nación la destituyó e inhabilitó por 12 años por irregularidades en la suscripción de un contrato en el año 2007 (17AGO11). La Corte Suprema de Justicia abrió investigación preeliminar contra la exgobernadora del departamento del Quindío y actual senadora Amparo Arbeláez Escalante. (03MAY11). La decisión fue tomada debido a las supuestas irregularidades en la compra de kits escolares y alimentación para niños del departamento, en las que habría incurrido cuando era gobernadora. La Procuraduría ratificó en segunda instancia dicho fallo. (25OCT11).

http://www.elcolombiano.com/BancoConocimiento/A/abren_investigacion_preliminar_contra_la_senadora_amparo_arbelaez/abren_investigacion_preliminar_contra_la_senadora_amparo_arbelaez.asp?CodSeccion=182
Visto: enero 23 de 2013.

http://elespectador.com/noticias/judicial/articulo-307634-procuraduria-confirmo-destitucion-senadora-amparo-arbelaez-escal
Visto: enero 23 de 2013."|TRUE|NA|NA|2011-05-06T18:07:28Z|2013-01-24T15:28:15Z
203|944|72|"Elegido este ciudadano como Senador de la República, por la  Circunscripción Nacional Especial para Comunidades Indígenas, en nombre del “Movimiento Autoridades Indígenas de Colombia” para el período 1998-2002, en proceso electoral de única  instancia la Sección Quinta del Consejo de Estado decretó  la suspensión provisional de la resolución por medio de la cual el Consejo Nacional Electoral lo declaró elegido como tal, en providencia del 21 de mayo de 1998, confirmada el 25 de junio del mismo año. En la misma providencia se ordenó comunicar la decisión al Presidente del Consejo Nacional Electoral y al Presidente  del Senado de la República.
[DOC] 
CE-SEC5-EXP1998-N1892.doc - Consejo de Estado
Visto: enero 24/13"|TRUE|NA|NA|2011-10-27T14:48:49Z|2013-01-24T19:51:33Z
201|738|83|"El Juez 28 de Garantías decretó medida de aseguramiento para el suspendido alcalde Samuel Moreno en el caso del “carrusel de la contratación” (25SEPT11). 

http://www.elespectador.com/opinion/editorial/articulo-301601-detencion-de-samuel-moreno
Visto: enero 24/13
El procurador General, Alejandro Ordóñez Maldonado suspendió por 12 meses al ya suspendido alcalde de Bogotá, Samuel Moreno Rojas después de comprobársele que había incurrido en la omisión de su función constitucional y legal de cumplir con la construcción de obras a cargo del Distrito. (24OCT11).

http://elespectador.com/noticias/judicial/articulo-307254-samuel-moreno-rojas-suspendido-12-meses
Visto: enero 24/13"|TRUE|NA|NA|2011-10-24T16:58:53Z|2013-01-24T19:57:40Z
208|178|19|"La Sala Penal de la Corte Suprema de Justicia profirió auto inhibitorio a favor de la congresista liberal Gema López de Joaquí en el proceso que se le adelantaba por la llamada farcpolítica.

http://www.elespectador.com/noticias/judicial/articulo-314236-archivan-investigaciones-contra-dos-congresistas-farcpolitica
Visto: enero 24/13"|TRUE|NA|NA|2011-11-30T19:30:17Z|2013-01-24T19:45:27Z
23|570|3|"Quedó libre (02MAR12) en calidad de libertad condicional al cumplir las tres quintas partes de la condena. Fue condenado a 7 años y medio de prisión por el delito de concierto para delinquir agravado, por sus vínculos con grupos paramilitares (18ENE12). Llamado a juicio (21JUL09) como presunto responsable de concierto para delinquir agravado y constreñimiento al elector. DETENIDO dentro del proceso de la PARAPOLITICA  (24NOV08) y fue LLAMADO A INDAGATORIA dentro del proceso de la PARAPOLITICA el (25JUL07). Renunció a su curul (11OCT07). La Procuraduría General de la Nación lo destituyó e inhabilitó  para el ejercicio de funciones públicas por espacio de 20 años (11JUL11). La Procuraduría ratificó su fallo (16NOV11) de 20 años de inhabilidad para ejercer cargos públicos.

http://www.elespectador.com/noticias/judicial/articulo-321666-condenado-90-meses-de-prision-luis-alberto-gil-parapolitica
Visto: enero 28/13
http://elespectador.com/noticias/judicial/articulo-283499-parapolitica-destituido-excongresista-luis-gil
Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/articulo-311568-procuraduria-confirmo-destitucion-de-20-anos-contra-exsenador-lu
Visto: enero 28/13"|TRUE|NA|NA|2010-02-15T22:06:11Z|2013-02-01T14:10:11Z
207|2116|76|"La Procuraduría General destituyó e inhabilito por 15 años al congresista Yensi Alfonso Acosta, al hallarlo responsable de la celebración irregular de multimillonarios contratos cuando se desempeñó como secretario de Gobierno y Asuntos Administrativos del municipio de Chiriguaná, Cesar. (28NOV11).

http://www.elespectador.com/noticias/judicial/articulo-313821-destituido-e-inhabilitado-representante-camara-el-cesar
Visto: enero 23 de 2013."|TRUE|NA|NA|2011-11-30T15:17:21Z|2013-01-24T15:42:26Z
148|92|19|"Estuvo DETENIDO en el proceso de la PARAPOLÍTICA (31MAR08 - 30JUL08). La Corte Suprema de Justicia lo dejó en libertad al cambiar la acusación de concierto para delinquir a cohecho impropio. Recupera su curul al considerar la Corte  que eran falsas las acusaciones de colaboración con los paramilitares.Fue absuelto por la CSJ y la Procuraduría General de la Nación (05OCT09) al comprobarse un montaje en su contra. La Corte Suprema de Justicia profirió auto inhibitorio a favor de Velasco en el proceso que se le adelantaba por la llamada farcpolítica. (30NOV11).

http://www.elespectador.com/noticias/judicial/articulo-314236-archivan-investigaciones-contra-dos-congresistas-farcpolitica
Visto: enero 24/13"|TRUE|NA|NA|2010-10-08T13:52:54Z|2013-01-24T21:05:04Z
82|245|20|"LLAMADO A INDAGATORIA PRELIMINAR por la Corte Suprema de Justicia dentro del proceso de la PARAPOLÍTICA (23SEPT08). Renunció a la curul (12MAY10).

http://www.revistacofradia.com/articulo/renuncio-a-la-camara-pedro-pablo-trujillo/sec/noticias
Visto: enero 31/13"|TRUE|NA|NA|2010-02-19T19:55:08Z|2013-01-31T16:12:54Z
204|348|84|"El Consejo de Estado decretó la pérdida de investidura del congresista Miguel Jesús Arenas Prada, al sancionarlo con la pérdida de investidura puesto que no se presentó a la posesión de su cargo en la Cámara de Representantes como lo exige la ley (24OCT11).

http://www.elespectador.com/noticias/judicial/articulo-307359-congresista-miguel-jesus-arenas-prada-perdio-su-investidura
Visto: enero 23 de 2013."|TRUE|NA|NA|2011-11-16T19:38:15Z|2019-05-30T20:06:04Z
131|134|67|"Fue condenada a 60 meses de prisión por parte de la Corte Suprema de Justicia (23MAY12) por haber presionado a magistrados del Consejo Superior de la Judicatura para que sancionaran a un abogado, demandado por su esposo.
La Procuraduría General de la Nación le inició una investigación disciplinaria por tráfico de influencias (14MAY12). La Corte Suprema de Justicia archivó la investigación que adelantaba contra la exrepresentante a la Cámara Lucero Cortés por presunto tráfico de influencias (10NOV11). Fue llamada a juicio (19OCT11). La Sala Penal de la Corte Suprema de Justicia la llamó a versión libre (09AGO11) por su supuesta responsabilidad en las irregularidades de la Dirección Nacional de Estupefacientes, DNE.  La CSJ ordenó medida de aseguramiento contra la representante (27ABR11) por presunto tráfico de influencias. La representante a la Cámara por Bogotá tenía llamado a indagatoria (23MAR11) por este delito. Le fue iniciada  investigación (04AGO10), pues Luis Alfredo Baena, el denunciante, aseguró que Cortés utilizó sus influencias en el Congreso para cerrar una investigación penal que había en contra de su esposo. Manuel Rincón, pareja de la congresista, fue denunciado penalmente hace un tiermpo por Baena ante la Fiscalia. El caso precluyó, hecho que, según Baena, se dio gracias a las influencias que tiene Cortés en el Congreso.

http://www.elespectador.com/noticias/judicial/articulo-346010-investigacion-disciplinaria-contra-lucero-cortes-trafico-de-infl
Visto: enero 23 de 2013.
http://www.elespectador.com/noticias/judicial/articulo-265601-ordenan-detencion-contra-lucero-cortes
Visto: enero 23 de 2013.
La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamada a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 23 de 2013.
La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 23 de 2013.
Le fue suspendida su condición de congresista (01JUN11)."|TRUE|NA|NA|2010-08-04T16:11:22Z|2013-01-24T14:43:11Z
134|16|63|"Condenado a 9 años por concierto para delinquir agravado (10abr12) pues la Corte Suprema probó que el senador cartagenero selló acuerdos con los paramilitares para que apoyaran su campaña al Congreso en el 2006.
http://www.elespectador.com/noticias/judicial/articulo-337527-javier-caceres-condenado-nueve-anos-de-prision-parapolitica
Visto: enero 23 de 2013

Llamado a juicio (27ABR11). Detenido desde (14SEPT10), presuntamente vinculado con el Bloque Héroes de Montes de María de las Autodefensas Unidas de Colombia, AUC.

http://www.elespectador.com/noticias/judicial/articulo-265604-javier-caceres-juicio-parapolitica
Visto: enero 23 de 2013.

http://www.eltiempo.com/justicia/javier-caceres-condenado-a-nueve-anos-de-carcel-por-parapolitica_11542142-4
Visto: enero 23 de 2013

La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 23 de 2013.

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 23 de 2013.

Tenía investigación en el Consejo de Estado (13JUL10)por presunta violación al régimen de incompatibilidades por gestionar ante ETESA el nombramiento de varias personas con el fin de celebrar contratos de prestación de servicios; el posible tráfico de influencias al designar personas en ETESA que favorecieran y privilegiaran sus intereses personales; la supuesta indebida destinación de dineros públicos al coordinar con los funcionarios de ETESA el cobro de millonarias comisiones a operadores ilegales de casinos, máquinas tragamonedas y juegos de suerte y azar, como contraprestación a su actividad ilegal, enriqueciéndose ilícitamente. El Consejo de Estado falló a su favor (22SEPT11) pues negó la solicitud de pérdida de investidura contra Cáceres Leal por falta de pruebas.

http://190.24.134.67/pce/noticia.asp?id=307
Visto: Enero 23 de 2013."|TRUE|NA|NA|2010-09-14T18:01:37Z|2013-01-24T14:19:57Z
6|724|3|"Fue condenado a seis años de prisión (25NOV08) por vínculos con las AUC en Córdoba. Estaba detenido desde (31AGO09) y siendo investigado en el proceso de la PARAPOLÍTICA. Renunció a su curul (27AGO07). La Procuraduría inició investigación disciplinaria en su contra (12DIC11) por sus presuntos vínculos con grupos paramilitares, más precisamente con el llamado pacto de Ralito en el año 2001.

http://www.elespectador.com/noticias/judicial/articulo93479-congresista-reginaldo-montes-condenado-seis-anos-de-prision
Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/articulo-316192-investigacion-disciplinaria-contra-reginaldo-montes-parapolitica
Visto: enero 28/13"|TRUE|NA|NA|2010-02-15T21:09:30Z|2013-02-01T14:31:08Z
212|1161|2|"Castillo Sánchez fue capturado (07MAR12) por agentes del CTI y será investigado por el delito concierto para delinquir agravado.

http://www.elespectador.com/noticias/judicial/articulo-332777-carcel-excongresista-rafael-castillo-implicado-parapolitica
Visto: enero 24/13"|TRUE|NA|NA|2012-03-16T18:49:58Z|2013-01-24T19:36:34Z
213|3255|76|"La Procuraduría General de la Nación inhabilitó por un período de 12 años al senador Manuel Julián Mazenet Corrales, por no haber advertido irregularidades en un contrato de kit escolares en el Magdalena. Los hechos se produjeron cuando ejercía como secretario privado del despacho del gobernador Omar Diazgranados y que en su condición de responsable de la celebración de contratos no advirtió ninguna irregularidad en los contratos y sólo se limitó a firmarlos, sin hacer la verificación de un posible sobrecosto.

http://www.elpais.com.co/elpais/colombia/noticias/procuraduria-inhabilito-senador-manuel-mazenet
Visto: enero 24 de 2013."|TRUE|NA|NA|2012-04-13T21:34:25Z|2013-01-24T16:12:53Z
211|61|87|"El exsenador Iván Moreno fue oficialmente expulsado del Polo Democrático, luego de que la Procuraduría lo inhabilitara por su responsabilidad en el escándalo del carrusel de la contratación en Bogotá. ((09FEB12).
http://m.eltiempo.com/politica/expulsin-del-polo-democrtico-de-ivn-moreno/11099422
Visto: enero 24/13"|TRUE|NA|NA|2012-02-09T20:47:46Z|2013-01-24T19:42:07Z
210|639|3|"La  Fiscalía dictó orden de captura en su contra (14MAY07) por firmar el pacto de Ralito. Condenado a 7 años y medio de prisión por su participación en el llamado Pacto de Ralito con las Autodefensas (08FEB12). 

http://www.elespectador.com/noticias/judicial/articulo-325488-condenados-90-meses-de-prision-tres-excongresistas-el-pacto-de-r
Visto: enero 24/13"|TRUE|NA|NA|2012-02-08T18:17:18Z|2013-01-24T19:42:42Z
209|2458|86|"El 27 de enero de 2012 falleció el senador Juan Carlos Rizzeto Luces, quien venía sufriendo de cáncer de páncreas.
http://www.elespectador.com/noticias/politica/articulo-323275-fallecio-cali-el-senador-juan-carlos-rizzeto
Visto: enero 24/13"|TRUE|NA|NA|2012-01-27T13:56:48Z|2013-01-24T19:44:43Z
229|1226|100|Detenido por nexos con grupos armados ilegales.|TRUE|NA|NA|2012-12-05T17:05:10Z|2012-12-05T17:05:10Z
231|2044|100|Detenido por supuestos nexos con grupos armados ilegales.|TRUE|NA|NA|2012-12-05T17:06:44Z|2012-12-05T17:06:44Z
